Block,Price Oracle 0,Price Oracle 1,Price Scale 0,Price Scale 1,Fee,VP,A,Gamma,Fee_Gamma,D,lp_price,xcp_profit,xcp_profit_a
8991164,46261566741913655283883,2314173838769557812475,45223371242168966831955,2290365695323655452586,64424595,1004278559594528622,540000,80500000000000,400000000000000,1132815148941663330185969,1430580575525627952836,1008549582010332759,1008549571988178629
8991691,46265268103315498130020,2314330865007521345758,45223371242168966831955,2290365695323655452586,64721210,1004278933649632722,540000,80500000000000,400000000000000,1132815570871698992332849,1430608163039688087285,1008549957656228296,1008549571988178629
8992218,46272749902046480481453,2314624505101786037089,45223371242168966831955,2290365695323655452586,65157082,1004279409900076613,540000,80500000000000,400000000000000,1132816108076951833048881,1430768367756875233245,1008550435932082665,1008549571988178629
8992745,46310323145690898529669,2314090706247601044899,45223371242168966831955,2290365695323655452586,68351757,1004282927428003236,540000,80500000000000,400000000000000,1132820075809692948299881,1430888420891967743999,1008553968419445072,1008549571988178629
8993272,46350312076563515678670,2313421429154691449971,45223371242168966831955,2290365695323655452586,68351757,1004282927428003236,540000,80500000000000,400000000000000,1132820075809692948299881,1430888420891967743999,1008553968419445072,1008549571988178629
8993799,46362793717364076503138,2313251644929762950480,45223371242168966831955,2290365695323655452586,68394473,1004281998770502327,540000,80500000000000,400000000000000,1132828160116928453633511,1431398177736427328756,1008551896034823274,1008551861279461997
8994326,46366424967027684647121,2313189389261052136050,45223371242168966831955,2290365695323655452586,68361475,1004282052416552551,540000,80500000000000,400000000000000,1132828220629569770487969,1431470974251605170896,1008551949908959955,1008551861279461997
8994853,46372006068014726992577,2313116401866316719346,45223371242168966831955,2290365695323655452586,68785713,1004282449720206320,540000,80500000000000,400000000000000,1132929086138269071298947,1431504230939355355588,1008552204706985369,1008552150900507823
8995380,46385755010010436933591,2312462319315865633478,45223371242168966831955,2290365695323655452586,69382918,1004283269679850811,540000,80500000000000,400000000000000,1133126219998319882064787,1431537024501593947536,1008552740455926152,1008552728750733466
8995907,46394785743437487274257,2312204883128326188753,45223371242168966831955,2290365695323655452586,69818699,1004283783525989622,540000,80500000000000,400000000000000,1133134227615688923870622,1431535644712418968660,1008553096757194576,1008553049573348697
8996434,46401950289157462799586,2312080304256782574472,45223371242168966831955,2290365695323655452586,69854285,1004283862363216543,540000,80500000000000,400000000000000,1133134316567797580485563,1431599948709723895074,1008553175929566622,1008553049573348697
8996961,46410954875364389081393,2312047756236138831905,45223371242168966831955,2290365695323655452586,70406106,1004284536290521200,540000,80500000000000,400000000000000,1133135076960535528686436,1431692269784200338180,1008553852721805276,1008553049573348697
8997488,46417160365355853207389,2311986982858478822486,45223371242168966831955,2290365695323655452586,70405277,1004284537874831645,540000,80500000000000,400000000000000,1133135078748114319607961,1431721044127416357178,1008553854312850786,1008553049573348697
8998015,46419318501278082819990,2311985189422096724197,45223371242168966831955,2290365695323655452586,70445213,1004284499215230738,540000,80500000000000,400000000000000,1133142363955371439442771,1431760611472217309169,1008553571609699997,1008553539414104262
8998542,46420506385127823889013,2312008880624551149674,45223371242168966831955,2290365695323655452586,70442832,1004284504983759765,540000,80500000000000,400000000000000,1133142370464049631779699,1431781751760218801291,1008553577402750229,1008553539414104262
8999069,46420940739319587999773,2312021934260999750765,45223371242168966831955,2290365695323655452586,70450556,1004284522724734871,540000,80500000000000,400000000000000,1133142390481336053752825,1431791794623723427772,1008553595219139727,1008553539414104262
8999596,46421292650526761386143,2312022501471607776699,45223371242168966831955,2290365695323655452586,70500269,1004284630938728631,540000,80500000000000,400000000000000,1133142512580064848819123,1431793965725445074361,1008553703893135979,1008553539414104262
9000123,46419213216022731411919,2311796749271527629862,45223371242168966831955,2290365695323655452586,70369706,1004284892936500407,540000,80500000000000,400000000000000,1133142808194280435736240,1431737246355792092360,1008553967004623493,1008553539414104262
9000650,46420834189013576111503,2311718839513077850190,45223371242168966831955,2290365695323655452586,71111833,1004285779925610144,540000,80500000000000,400000000000000,1133135282838194269682647,1431716399823854014586,1008554690876338488,1008553874614394037
9001177,46438898102813347835995,2312142070623987335814,45223371242168966831955,2290365695323655452586,71747241,1004287112221207647,540000,80500000000000,400000000000000,1133035416059116133634969,1431941684865834484639,1008555652323932936,1008554630850525660
9001704,46461788994934451234001,2312827529991456191920,45223371242168966831955,2290365695323655452586,72440605,1004289479181765948,540000,80500000000000,400000000000000,1133038086460944789261616,1432377788890522391988,1008558029344827504,1008554630850525660
9002231,46461659573655342102819,2312192795732998678035,45471404489112932060913,2294753919355390283949,61372921,1004281557226246431,540000,80500000000000,400000000000000,1135821253623718901781057,1432277836381083444641,1008562892792539291,1008554630850525660
9002758,46423631490397679685251,2309893902554396683059,45471404489112932060913,2294753919355390283949,61409158,1004282163959386876,540000,80500000000000,400000000000000,1135831220225271751640293,1431396427790273595693,1008561192546789805,1008559269748613906
9003285,46415937837691999150245,2309455366029601141756,45471404489112932060913,2294753919355390283949,61427942,1004283251076902179,540000,80500000000000,400000000000000,1135836156541756214712826,1431200286946721073353,1008561285697939927,1008561275491302956
9003812,46408305550173087775557,2308921112334882269549,45471404489112932060913,2294753919355390283949,61214015,1004286481157721340,540000,80500000000000,400000000000000,1135839809736787618055697,1430991222304199726500,1008564529538221425,1008561275491302956
9004339,46418800923731513309373,2308866909411854074516,45471404489112932060913,2294753919355390283949,61976613,1004286339507957596,540000,80500000000000,400000000000000,1135913639855554069395421,1431061079881985034962,1008563527454797246,1008563002507657633
9004866,46425287807096536760907,2308760008440173909917,45471404489112932060913,2294753919355390283949,61976613,1004286339507957596,540000,80500000000000,400000000000000,1135913639855554069395421,1431061079881985034962,1008563527454797246,1008563002507657633
9005393,46427269702032951898425,2308731568057986126024,45471404489112932060913,2294753919355390283949,62012487,1004286346254754334,540000,80500000000000,400000000000000,1135920694764842992939896,1431179279439422828922,1008563366621847360,1008563339158382838
9005920,46438838689939296627370,2308583566722666088503,45471404489112932060913,2294753919355390283949,62850311,1004287009261037200,540000,80500000000000,400000000000000,1135921444673034291545774,1431189548340943021025,1008564032451718722,1008563339158382838
9006447,46445038760477285495436,2308494203044235642602,45471404489112932060913,2294753919355390283949,62850311,1004287009261037200,540000,80500000000000,400000000000000,1135921444673034291545774,1431189548340943021025,1008564032451718722,1008563339158382838
9006974,46467661791772540807336,2308110445062826551509,45471404489112932060913,2294753919355390283949,65633115,1004289271437438612,540000,80500000000000,400000000000000,1135924003358611523875454,1431407022926815142373,1008566304262199674,1008563339158382838
9007501,46497267019498597891063,2307583799289646452950,45471404489112932060913,2294753919355390283949,65681131,1004289350702176825,540000,80500000000000,400000000000000,1135924093012779219058352,1431642500641221704026,1008566383864507844,1008563339158382838
9008028,46414797237580275353522,2297661499898985656220,45678475530892695068881,2297284131335738362657,58956843,1004301400058380173,540000,80500000000000,400000000000000,1138077393467359757444780,1431743736548897158644,1008587965203128296,1008563339158382838
9008555,46310742238669033398441,2286740570647753151723,45678475530892695068881,2297284131335738362657,58955138,1004295359085444992,540000,80500000000000,400000000000000,1138087207006225853611080,1425881655304896691826,1008575745299818827,1008575698201263818
9009082,46280785179217632132002,2283579630792444452984,45678475530892695068881,2297284131335738362657,58952066,1004295464567909989,540000,80500000000000,400000000000000,1138089342414537567928671,1424501449242347915271,1008575802842677021,1008575795393868476
9009609,46271688567923797686735,2282568065049474578340,45678475530892695068881,2297284131335738362657,58974246,1004299028341836379,540000,80500000000000,400000000000000,1138093380960232031084152,1424246426812615201214,1008579381805517904,1008575795393868476
9010136,46270444173365345550300,2282335957255421326871,45796761382172120150271,2294298745252713500289,51568492,1004290235743705547,540000,80500000000000,400000000000000,1138571308223617211971387,1424102993830493621510,1008580017981620824,1008575795393868476
9010663,46300530896094410449574,2281300096226021247392,45796761382172120150271,2294298745252713500289,55348731,1004292230823640700,540000,80500000000000,400000000000000,1138573570060575226053954,1424191445768311777564,1008582021583453491,1008575795393868476
